date,title_sentiment,content_sentiment,description_sentiment
2024-05-02T12:00:00Z,0.75,0.6761666666666667,0.65625
2024-05-02T11:52:17Z,0.75,0.6875,0.625
2024-05-02T11:00:00Z,0.3,0.5705923843983546,0.5
2024-05-02T10:30:49Z,0.5,0.5,0.5
2024-05-02T10:20:41Z,0.5,0.5234707381226369,0.6
2024-05-02T09:56:44Z,0.53125,0.553952380952381,0.51125
2024-05-02T09:56:44Z,0.5497159090909091,0.5690942028985507,0.5448863636363637
2024-05-02T09:56:44Z,0.53125,0.567826124768089,0.5140625
2024-05-02T09:54:42Z,0.53125,0.6019810267857143,0.5520833333333334
2024-05-02T09:54:42Z,0.53125,0.5754032258064516,0.5520833333333334
2024-05-02T09:00:00Z,0.5,0.5791488603988604,0.675
2024-05-02T08:22:01Z,0.5,0.5324193684566025,0.55
2024-05-02T03:59:20Z,0.5,0.5738825757575757,0.625
2024-05-03T23:36:07Z,0.5,0.5,0.5
2024-05-03T22:50:09Z,0.5,0.685,0.8125
2024-05-03T22:48:04Z,0.5,0.5347222222222222,0.6083333333333333
2024-05-03T22:17:07Z,0.5,0.7232495741518298,0.5
2024-05-03T21:34:04Z,0.3,0.5666666666666667,0.75
2024-05-03T21:30:07Z,0.625,0.559375,0.49375
2024-05-03T21:30:05Z,0.6,0.85,0.85
2024-05-03T21:25:34Z,0.3,0.7079573167818201,0.75
2024-05-03T21:24:48Z,0.5,0.5,0.5
2024-05-03T21:24:08Z,0.5,0.31666666666666665,0.31666666666666665
2024-05-03T21:18:52Z,0.5,0.5282312925170068,0.425
2024-05-03T21:16:06Z,0.5,0.5166666666666667,0.525
2024-05-03T20:39:56Z,0.5,0.5,0.5
2024-05-03T20:26:06Z,0.5,0.5,0.5
2024-05-03T19:56:04Z,0.5,0.5166666666666667,0.525
2024-05-03T19:45:07Z,0.5,0.6541078785980103,0.5
2024-05-03T19:39:58Z,0.5,0.5535764235764236,0.4583333333333333
2024-05-03T19:32:05Z,0.5,0.5583333333333333,0.625
2024-05-03T19:12:20Z,0.5,0.6458333333333334,0.5
2024-05-03T18:54:28Z,0.5,0.5623809523809524,0.5535714285714286
2024-05-03T18:41:06Z,0.5,0.5,0.5
2024-05-03T18:03:15Z,0.5,0.4035714285714286,0.5
2024-05-03T17:52:23Z,0.5,0.45,0.5
2024-05-03T17:51:01Z,0.5,0.5681818181818181,0.625
2024-05-03T17:40:07Z,0.5,0.0,0.5
2024-05-03T17:35:00Z,0.5,0.5,0.5
2024-05-03T17:14:46Z,0.49375,0.5952380952380952,0.5206439393939394
2024-05-03T17:11:13Z,0.5,0.549702380952381,0.5
2024-05-03T17:04:13Z,0.5,0.5416666666666666,0.5
2024-05-03T16:36:06Z,0.5,0.625,0.625
2024-05-03T16:36:05Z,0.5,1.0,1.0
2024-05-03T16:12:05Z,0.5,0.625,0.625
2024-05-03T15:59:51Z,0.5,0.6774778818631279,0.4916666666666667
2024-05-03T15:50:05Z,0.5,0.5,0.5
2024-05-03T15:16:06Z,0.625,0.559375,0.49375
2024-05-03T15:12:06Z,0.625,0.75,0.75
2024-05-03T15:12:06Z,0.65,0.75,0.75
2024-05-03T15:00:00Z,0.625,0.6964395677949895,0.49375
2024-05-03T13:23:50Z,0.5,0.5,0.5
2024-05-03T13:04:07Z,1.0,0.65,0.6875
2024-05-03T13:03:00Z,0.5,0.5,0.5
2024-05-03T12:56:04Z,0.625,0.5607142857142857,0.475
2024-05-03T12:46:58Z,0.625,0.6805478429616361,0.5
2024-05-03T12:30:06Z,0.5,0.5,0.4
2024-05-03T12:16:04Z,0.5,0.625,0.6071428571428571
2024-05-03T12:10:12Z,0.5,0.4395833333333333,0.4479166666666667
2024-05-03T11:54:09Z,0.5,0.5,0.5
2024-05-03T11:42:07Z,0.5,0.5,0.5
2024-05-03T11:42:04Z,0.5,0.4395833333333333,0.4479166666666667
2024-05-03T11:32:19Z,0.5333333333333333,0.5232281376031376,0.85
2024-05-03T11:30:00Z,0.5,0.5125,0.5
2024-05-03T11:25:00Z,0.5,0.5,0.5
2024-05-03T11:03:45Z,0.5,0.6244810744810745,0.5773809523809523
2024-05-03T10:56:47Z,0.5,0.5406306911479325,0.534375
2024-05-03T10:22:33Z,0.5,0.5,0.5
2024-05-03T10:16:15Z,0.5,0.5,0.5
2024-05-03T10:14:22Z,0.5,0.5,0.5
2024-05-03T10:13:00Z,0.5,0.5489431517556518,0.5416666666666666
2024-05-03T10:05:09Z,0.5,0.5,0.5
2024-05-03T10:00:00Z,0.5,0.5,0.5
2024-05-03T10:00:00Z,0.5,0.5,0.5
2024-05-03T09:47:47Z,0.5,0.5,0.5
2024-05-03T09:15:30Z,0.5,0.5,0.5
2024-05-03T08:38:07Z,0.625,0.528125,0.528125
2024-05-03T08:38:06Z,0.5,0.5,0.5
2024-05-03T08:10:42Z,0.5,0.5658438155136268,0.5390625
2024-05-03T08:10:42Z,0.5681818181818181,0.5640794665404041,0.5561079545454546
2024-05-03T08:10:42Z,0.5,0.5657245069745069,0.5520833333333334
2024-05-03T07:16:07Z,0.5,0.5,0.5
2024-05-03T05:15:48Z,0.5,0.5,0.5
2024-05-03T04:16:26Z,0.5,0.5,0.5
2024-05-03T04:15:37Z,0.5,0.5,0.5
2024-05-03T03:54:05Z,0.5,0.475,0.475
2024-05-03T03:15:21Z,0.5,0.5,0.5
2024-05-03T02:23:00Z,0.5,0.5,0.5
2024-05-03T02:22:06Z,0.75,0.7857142857142857,0.7285714285714285
2024-05-03T02:02:04Z,0.5,0.7857142857142857,0.7285714285714285
2024-05-03T01:53:51Z,0.75,0.5952380952380952,0.7125
2024-05-03T01:52:17Z,0.75,0.7857142857142857,0.7285714285714285
2024-05-03T01:50:17Z,0.75,0.5796122224549644,0.6
2024-05-03T01:15:20Z,0.5,0.5,0.5
2024-05-03T00:44:06Z,0.75,0.875,0.875
2024-05-03T00:22:34Z,0.75,0.600362737544941,0.875
2024-05-03T00:22:30Z,0.75,0.600362737544941,0.875
2024-05-03T00:18:06Z,0.75,0.7285714285714285,0.7285714285714285
2024-05-03T00:09:44Z,0.5,0.5,0.5
2024-05-03T00:08:05Z,0.75,0.5911289231601732,0.7285714285714285
2024-05-03T00:06:54Z,0.75,0.5911289231601732,0.8333333333333333
